,#00,#01,#02,#03,#04,#05,#06,#07,#08,#09,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19
0002391977.txt,7.535795026416991e-05,0.8865816795352682,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05,0.019100707743405314,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05,0.09303652756683578,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05,7.535795026416991e-05
0002392271.txt,3.828483920382589e-05,0.9992725880551275,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05,3.828483920382589e-05
0002391988.txt,4.510599909820922e-05,0.9991429860171341,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05,4.510599909820922e-05
0002392259.txt,2.623294858356974e-05,0.9995015739769123,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05,2.623294858356974e-05
0002395091.txt,1.1638733705798433e-05,0.9997788640595899,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05,1.1638733705798433e-05
0002392098.txt,2.0546537908517217e-05,0.9996096157797383,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05,2.0546537908517217e-05
0002392073.txt,2.133560913173009e-05,0.9739432482831528,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,0.025672710752476142,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05,2.133560913173009e-05
0002392067.txt,2.015316404687353e-05,0.9748230116572124,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,0.02481423138994392,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05,2.015316404687353e-05
0002392113.txt,2.5303643724735078e-05,0.2347755448280761,0.004122580972780344,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,0.7606717122558232,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05,2.5303643724735078e-05
0002392112.txt,2.619858527642818e-05,0.1593045007043479,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05,0.836071664296019,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05,0.004178459049933883,2.619858527642818e-05,2.619858527642818e-05,2.619858527642818e-05
0002392106.txt,5.858230814309589e-05,0.9988869361452813,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05,5.858230814309589e-05
0002392066.txt,8.460236886671826e-05,0.8875889540342606,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,0.11088820332613825,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05,8.460236886671826e-05
0002392072.txt,0.00010449320794190182,0.9980146290491035,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182,0.00010449320794190182
0002392099.txt,0.00012787723785246646,0.9446656598425922,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646,0.01640314436060396,0.00012787723785246646,0.036757282753311665,0.00012787723785246646,0.00012787723785246646,0.00012787723785246646
0002392258.txt,6.527415143627177e-05,0.9455374102152677,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,0.05328765505887974,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05,6.527415143627177e-05
0002392270.txt,4.8971596474267794e-05,0.9990695396669891,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05,4.8971596474267794e-05
0002391976.txt,2.2237046920257976e-05,0.9995774961085152,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05,2.2237046920257976e-05
0002391962.txt,8.756567425602789e-05,0.9983362521891352,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05,8.756567425602789e-05
0002391974.txt,3.463803255994953e-05,0.9993418773813612,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05,3.463803255994953e-05
0002391960.txt,6.20347394545887e-05,0.9672221397173771,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,0.031661234972440555,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05,6.20347394545887e-05
0002393839.txt,6.242197253491712e-05,0.9988139825218367,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05,6.242197253491712e-05
0002391948.txt,5.998800239969378e-05,0.998860227954406,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05,5.998800239969378e-05
0002393193.txt,2.9967036260242407e-05,0.9994306263110556,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05,2.9967036260242407e-05
0002393178.txt,7.396449704190806e-05,0.998594674556204,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05,7.396449704190806e-05
0002392272.txt,8.250825082546534e-05,0.998432343234316,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05,8.250825082546534e-05
0002392064.txt,1.9204916458660945e-05,0.1834961262027748,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,0.8161581853009694,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05,1.9204916458660945e-05
0002394401.txt,4.163197335575817e-05,0.9992089925062407,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05,4.163197335575817e-05
0002392070.txt,3.6075036075087195e-05,0.010420665064011281,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,0.9889299842866373,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05,3.6075036075087195e-05
0002392058.txt,0.0001102535832420843,0.47983918306948203,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.5181762524321601,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843,0.0001102535832420843
0002392110.txt,0.00010845986984855366,0.9979392624728772,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366,0.00010845986984855366
0002392104.txt,4.8146364949659844e-05,0.9990852190659566,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05,4.8146364949659844e-05
0002392138.txt,0.00013661202185829402,0.342700176670932,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.6548408069356184,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402,0.00013661202185829402
0002393757.txt,1.5918497293909064e-05,0.9996975485514158,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05,1.5918497293909064e-05
0002392139.txt,2.10659363809565e-05,0.999599747208762,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05,2.10659363809565e-05
0002392105.txt,0.00011025358324187082,0.9979051819184042,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082,0.00011025358324187082
0002392111.txt,0.00011402508551915657,0.9978335233751358,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657,0.00011402508551915657
0002392059.txt,2.9481132075556375e-05,0.9994398584905646,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05,2.9481132075556375e-05
0002392065.txt,0.0002923976608199949,0.8208184220565741,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.17391842004866637,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949,0.0002923976608199949
0002392273.txt,5.313496280560148e-05,0.057612530216135584,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,0.9414310404533639,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05,5.313496280560148e-05
